"vehicle_type","towing_and_articulation","vehicle_manoeuvre","vehicle_location.restricted_lane","junction_location","skidding_and_overturning","hit_object_in_carriageway","vehicle_leaving_carriageway","hit_object_off_carriageway","X1st_point_of_impact","was_vehicle_left_hand_drive.","journey_purpose_of_driver","sex_of_driver","age_of_driver","age_band_of_driver","engine_capacity_.cc.","propulsion_code","age_of_vehicle","driver_home_area_type","number_of_vehicles","day_of_week","time","X1st_road_class","road_type","speed_limit","junction_detail","junction_control","X2nd_road_class","pedestrian_crossing.human_control","pedestrian_crossing.physical_facilities","light_conditions","weather_conditions","road_surface_conditions","special_conditions_at_site","carriageway_hazards","urban_or_rural_area","pedestrian_location","pedestrian_movement","fatal"
1,0,18,0,8,0,0,0,0,1,1,6,1,38,7,NA,NA,NA,1,2,5,"18:10:00",3,6,30,3,4,5,0,0,1,1,1,0,0,1,"0","0",0
8,0,7,0,8,0,0,0,0,0,1,1,1,NA,NA,2402,2,9,NA,2,5,"18:10:00",3,6,30,3,4,5,0,0,1,1,1,0,0,1,"NA","NA",0
8,0,17,0,8,0,0,0,0,1,1,1,1,48,8,1995,2,6,1,2,5,"10:15:00",4,6,30,6,4,6,0,0,1,1,1,0,0,1,"NA","NA",0
1,0,18,0,8,0,0,0,0,3,1,6,1,21,5,NA,NA,NA,NA,2,5,"10:15:00",4,6,30,6,4,6,0,0,1,1,1,0,0,1,"0","0",0
1,0,18,0,8,0,8,0,0,1,1,6,1,31,6,NA,NA,NA,1,2,2,"17:25:00",3,6,30,3,4,6,0,0,1,1,1,0,0,1,"0","0",0
8,0,2,0,8,0,0,0,0,3,1,1,2,43,7,1797,8,4,1,2,2,"17:25:00",3,6,30,3,4,6,0,0,1,1,1,0,0,1,"NA","NA",0
1,0,18,0,8,0,0,0,0,1,1,6,1,44,7,NA,NA,NA,1,2,1,"09:00:00",3,6,30,3,4,5,0,0,1,1,1,0,0,1,"0","0",0
9,0,9,0,8,0,0,0,0,4,1,6,3,NA,NA,NA,NA,NA,NA,2,1,"09:00:00",3,6,30,3,4,5,0,0,1,1,1,0,0,1,"NA","NA",0
3,0,18,0,8,0,0,0,0,1,1,6,1,21,5,125,1,NA,1,1,3,"18:50:00",3,6,30,6,4,6,0,0,1,1,1,0,0,1,"5","3",0
1,0,17,0,8,0,0,0,0,3,1,6,1,19,4,NA,NA,NA,1,2,3,"11:20:00",3,6,30,3,2,3,0,5,1,1,1,0,0,1,"0","0",0
9,0,17,0,8,0,0,0,0,4,1,6,1,NA,NA,NA,NA,NA,NA,2,3,"11:20:00",3,6,30,3,2,3,0,5,1,1,1,0,0,1,"NA","NA",0
9,0,16,0,1,0,0,0,0,2,1,6,1,32,6,1998,1,17,1,2,3,"19:40:00",3,3,30,6,2,3,0,5,4,1,1,0,0,1,"0","0",0
9,0,16,0,1,0,0,0,0,1,1,6,1,NA,NA,NA,NA,NA,NA,2,3,"19:40:00",3,3,30,6,2,3,0,5,4,1,1,0,0,1,"NA","NA",0
3,0,18,0,0,0,0,0,0,1,1,6,1,20,4,124,1,12,1,2,1,"18:22:00",3,6,30,0,NA,NA,0,0,1,1,1,0,0,1,"0","0",0
8,0,6,0,0,0,0,0,0,3,1,6,1,39,7,2987,2,4,1,2,1,"18:22:00",3,6,30,0,NA,NA,0,0,1,1,1,0,0,1,"NA","NA",0
5,0,18,0,8,0,0,0,0,1,1,6,1,49,8,803,1,4,3,1,6,"17:17:00",3,6,30,6,2,3,0,5,1,1,1,0,0,1,"1","1",0
5,0,9,0,8,0,10,0,0,3,1,6,1,NA,NA,NA,NA,NA,NA,1,2,"04:49:00",3,6,30,3,2,3,0,5,4,1,1,0,0,1,"0","0",0
3,0,18,0,0,0,0,0,0,1,1,6,1,29,6,NA,NA,NA,1,2,3,"19:35:00",3,6,30,0,NA,NA,0,0,4,1,1,0,0,1,"0","0",0
9,0,6,0,0,0,0,0,0,4,1,6,1,NA,NA,NA,NA,NA,NA,2,3,"19:35:00",3,6,30,0,NA,NA,0,0,4,1,1,0,0,1,"NA","NA",0
9,0,1,0,1,0,0,0,0,2,1,6,1,75,10,999,1,3,1,1,2,"15:50:00",3,6,30,3,4,6,0,0,1,1,1,0,0,1,"9","9",0
21,0,7,0,8,0,0,0,0,4,1,1,1,48,8,7146,2,7,1,2,2,"14:42:00",3,6,30,3,4,6,0,0,1,1,1,0,0,1,"NA","NA",0
1,0,15,0,8,0,0,0,0,1,1,6,2,54,8,NA,NA,NA,NA,2,2,"14:42:00",3,6,30,3,4,6,0,0,1,1,1,0,0,1,"0","0",0
3,0,16,0,8,0,0,0,0,4,1,6,1,22,5,108,1,1,1,1,2,"13:15:00",5,6,30,3,2,6,0,0,1,1,1,0,0,1,"0","0",0
9,0,4,0,8,0,0,0,0,0,1,6,1,51,8,1598,2,NA,1,2,3,"16:05:00",6,1,30,2,4,6,0,0,1,1,1,0,0,1,"NA","NA",0
1,0,18,0,8,0,0,0,0,1,1,6,1,49,8,NA,NA,NA,1,2,3,"16:05:00",6,1,30,2,4,6,0,0,1,1,1,0,0,1,"0","0",0
1,0,18,0,0,0,10,0,0,2,1,6,1,39,7,NA,NA,NA,1,3,3,"18:00:00",3,6,30,0,NA,NA,0,0,1,1,1,0,0,1,"0","0",0
1,0,18,0,0,0,10,1,4,3,1,6,1,24,5,NA,NA,NA,1,3,3,"18:00:00",3,6,30,0,NA,NA,0,0,1,1,1,0,0,1,"0","0",0
9,0,18,0,0,0,0,0,0,1,1,6,3,NA,NA,NA,NA,NA,NA,3,3,"18:00:00",3,6,30,0,NA,NA,0,0,1,1,1,0,0,1,"NA","NA",0
5,0,18,0,8,0,0,0,0,1,1,6,1,34,6,745,1,4,1,2,3,"18:00:00",3,6,30,6,2,3,0,5,1,1,1,0,0,2,"0","0",0
9,0,6,0,8,0,0,0,0,3,1,6,1,19,4,2143,12,NA,1,2,3,"18:00:00",3,6,30,6,2,3,0,5,1,1,1,0,0,2,"NA","NA",0
1,0,18,0,8,0,0,0,0,4,1,6,2,25,5,NA,NA,NA,1,2,6,"22:15:00",6,1,30,2,4,6,0,0,4,1,1,0,0,1,"0","0",0
8,0,18,0,8,0,0,0,0,1,1,6,3,NA,NA,NA,NA,NA,NA,2,6,"22:15:00",6,1,30,2,4,6,0,0,4,1,1,0,0,1,"NA","NA",0
2,0,18,0,8,0,0,0,0,1,1,6,1,19,4,NA,NA,NA,1,2,4,"15:40:00",4,6,30,3,4,6,0,0,1,1,2,0,0,1,"0","0",0
9,0,2,0,8,0,0,0,0,1,1,6,1,39,7,1794,1,10,1,2,4,"15:40:00",4,6,30,3,4,6,0,0,1,1,2,0,0,1,"NA","NA",0
9,0,18,0,0,0,0,0,0,4,1,6,1,31,6,1995,2,6,1,2,5,"22:45:00",3,2,30,0,NA,NA,0,0,4,1,1,0,0,1,"0","0",0
9,0,12,0,0,0,0,0,0,3,1,6,1,NA,NA,2987,2,4,NA,2,5,"22:45:00",3,2,30,0,NA,NA,0,0,4,1,1,0,0,1,"NA","NA",0
19,0,9,0,8,0,0,0,0,1,1,6,1,27,6,2198,2,2,1,2,5,"08:00:00",3,6,30,6,2,4,0,5,1,1,1,0,0,1,"NA","NA",0
1,0,18,0,8,0,0,0,0,1,1,6,1,31,6,NA,NA,NA,1,2,5,"08:00:00",3,6,30,6,2,4,0,5,1,1,1,0,0,1,"0","0",0
3,0,18,0,8,0,0,0,0,1,1,6,1,61,9,278,1,5,1,1,7,"12:24:00",3,6,30,6,2,4,0,5,1,1,1,0,0,1,"1","1",0
3,0,18,0,8,0,0,0,0,1,1,6,1,40,7,124,1,9,1,2,7,"12:45:00",3,2,30,3,4,6,0,0,1,1,1,0,0,1,"0","0",0
9,0,9,0,8,0,0,0,0,2,1,6,1,49,8,NA,NA,NA,1,2,7,"12:45:00",3,2,30,3,4,6,0,0,1,1,1,0,0,1,"NA","NA",0
8,0,18,0,8,0,10,3,2,1,1,1,1,50,8,1896,2,9,1,1,2,"01:32:00",6,6,30,6,4,6,0,0,4,1,1,0,0,1,"0","0",0
9,0,9,0,8,0,0,0,0,4,1,6,1,35,6,1796,1,2,1,2,1,"21:55:00",3,6,30,6,2,3,0,5,4,1,1,0,0,1,"NA","NA",0
3,0,18,0,8,0,0,0,0,1,1,6,1,20,4,124,1,8,1,2,1,"21:55:00",3,6,30,6,2,3,0,5,4,1,1,0,0,1,"0","0",0
11,0,4,0,8,0,0,0,0,1,1,1,1,33,6,4461,2,2,1,2,2,"11:50:00",3,6,30,3,2,4,0,5,1,1,1,0,0,1,"NA","NA",0
3,0,11,0,8,0,0,0,0,2,1,6,1,27,6,108,1,1,1,2,2,"11:50:00",3,6,30,3,2,4,0,5,1,1,1,0,0,1,"0","0",0
11,0,4,0,8,0,0,0,0,2,1,6,1,52,8,2148,2,7,1,2,2,"18:09:00",4,6,30,1,4,6,0,0,1,1,1,0,0,1,"NA","NA",0
3,0,18,0,8,0,0,0,0,1,1,6,1,40,7,124,1,11,1,2,2,"18:09:00",4,6,30,1,4,6,0,0,1,1,1,0,0,1,"0","0",0
9,0,11,0,1,0,0,0,0,4,1,2,1,28,6,NA,NA,NA,NA,2,5,"07:50:00",3,6,30,6,2,3,0,5,1,1,1,0,0,1,"NA","NA",0
1,0,18,0,1,0,0,0,0,3,1,2,1,32,6,NA,NA,NA,1,2,5,"07:50:00",3,6,30,6,2,3,0,5,1,1,1,0,0,1,"0","0",0
9,0,18,0,0,0,0,0,0,3,1,6,2,36,7,1998,1,14,1,2,3,"12:17:00",6,2,30,0,NA,NA,0,0,1,1,1,0,0,1,"0","0",0
9,0,2,0,0,0,0,0,0,4,1,6,3,NA,NA,1699,1,7,NA,2,3,"12:17:00",6,2,30,0,NA,NA,0,0,1,1,1,0,0,1,"NA","NA",0
5,0,18,0,8,0,0,0,0,4,1,6,1,32,6,656,1,6,1,1,3,"17:00:00",3,6,30,3,4,6,0,0,1,1,2,0,0,1,"0","0",0
9,0,3,0,0,0,0,0,0,1,1,6,1,NA,NA,NA,NA,NA,NA,1,3,"17:19:00",3,6,30,0,NA,NA,0,8,1,1,1,0,0,1,"8","9",0
9,0,6,0,8,0,0,0,0,1,1,6,3,NA,NA,NA,NA,NA,NA,1,1,"02:30:00",3,6,30,3,4,3,0,4,4,1,1,0,0,1,"1","1",0
9,0,18,0,8,0,0,0,0,3,1,6,1,NA,NA,1796,1,15,1,2,7,"17:00:00",3,6,30,3,4,6,0,1,1,1,1,0,0,1,"0","0",0
9,0,9,0,8,0,0,0,0,1,1,6,1,31,6,1600,2,5,1,2,7,"17:00:00",3,6,30,3,4,6,0,1,1,1,1,0,0,1,"NA","NA",0
11,0,9,0,8,0,0,0,0,4,1,1,1,37,7,6700,2,3,1,2,7,"17:10:00",3,6,30,3,2,4,0,5,1,1,1,0,0,1,"NA","NA",0
5,0,18,0,8,0,0,0,0,1,1,6,2,31,6,1170,1,NA,3,2,7,"17:10:00",3,6,30,3,2,4,0,5,1,1,1,0,0,1,"0","0",0
9,0,9,0,8,0,0,0,0,2,1,6,1,30,6,1797,8,3,1,2,7,"06:30:00",3,6,30,6,2,3,0,5,1,1,1,0,0,1,"NA","NA",0
1,0,18,0,8,0,0,0,0,1,1,6,1,28,6,NA,NA,NA,1,2,7,"06:30:00",3,6,30,6,2,3,0,5,1,1,1,0,0,1,"0","0",0
8,0,13,0,8,0,0,0,0,1,1,1,1,24,5,1956,2,5,1,2,6,"09:47:00",3,6,30,3,4,6,0,0,1,1,1,0,0,1,"NA","NA",0
1,0,7,0,8,0,0,0,0,2,1,2,1,49,8,NA,NA,NA,1,2,6,"09:47:00",3,6,30,3,4,6,0,0,1,1,1,0,0,1,"0","0",0
19,0,18,0,8,0,0,0,0,1,1,1,1,28,6,2198,2,2,1,1,5,"22:42:00",3,3,30,3,4,6,0,4,4,1,1,0,0,1,"4","1",0
9,0,17,0,8,0,0,0,0,2,1,6,1,25,5,NA,NA,NA,NA,2,5,"12:43:00",3,3,30,6,2,3,0,5,1,1,1,0,0,1,"0","0",0
8,0,17,0,8,0,0,0,0,1,1,6,1,50,8,2143,2,5,1,2,5,"12:43:00",3,3,30,6,2,3,0,5,1,1,1,0,0,1,"NA","NA",0
9,0,18,0,8,0,10,0,0,3,1,6,1,19,4,1995,2,4,1,2,1,"04:15:00",3,6,30,3,4,6,0,1,4,1,1,0,0,1,"0","0",0
9,0,18,0,8,0,10,0,0,3,1,6,1,19,4,1995,2,4,1,2,1,"04:15:00",3,6,30,3,4,6,0,1,4,1,1,0,0,1,"0","0",0
8,0,11,0,8,0,0,0,0,4,1,1,1,NA,NA,1968,2,6,1,2,1,"04:15:00",3,6,30,3,4,6,0,1,4,1,1,0,0,1,"NA","NA",0
8,0,5,0,2,0,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,1,6,"04:30:00",6,6,30,3,4,6,0,4,1,1,1,0,0,1,"0","0",0
19,0,18,0,8,0,0,0,0,1,1,1,1,NA,NA,1995,2,2,NA,1,3,"14:30:00",5,6,30,6,4,5,0,1,1,1,1,0,0,1,"1","1",0
9,0,18,0,1,0,0,0,0,1,1,6,1,33,6,1796,1,12,1,3,4,"21:45:00",3,6,30,3,4,6,0,0,4,1,1,0,0,1,"0","0",0
9,0,3,0,1,0,0,0,0,2,1,6,1,41,7,NA,NA,NA,2,3,4,"21:45:00",3,6,30,3,4,6,0,0,4,1,1,0,0,1,"NA","NA",0
19,0,3,0,8,0,0,0,0,2,1,6,1,NA,NA,NA,NA,NA,1,3,4,"21:45:00",3,6,30,3,4,6,0,0,4,1,1,0,0,1,"NA","NA",0
3,0,18,0,1,0,0,0,0,1,1,6,1,NA,NA,NA,NA,NA,NA,1,4,"08:30:00",3,6,30,3,4,6,0,1,1,2,2,0,0,1,"1","1",0
19,0,9,0,8,0,0,0,0,4,1,1,1,47,8,2198,2,1,1,2,5,"13:09:00",3,6,30,3,4,6,0,0,1,1,1,0,0,1,"NA","NA",0
3,0,17,0,8,0,0,0,0,1,1,1,1,30,6,108,1,1,1,2,5,"13:09:00",3,6,30,3,4,6,0,0,1,1,1,0,0,1,"0","0",0
3,0,4,0,8,0,0,0,0,3,1,6,1,26,6,125,1,9,1,1,2,"18:07:00",3,6,30,3,4,6,0,4,1,2,2,0,0,1,"0","0",0
9,0,9,0,8,0,10,3,10,1,1,6,2,81,11,1390,1,5,1,1,1,"08:25:00",3,6,30,3,4,6,0,4,1,1,1,0,0,1,"0","0",0
3,0,18,0,8,0,0,0,0,1,1,6,1,36,7,NA,NA,NA,1,2,7,"11:15:00",3,6,30,6,4,5,0,4,1,1,1,0,0,1,"0","0",0
9,0,9,0,8,0,0,0,0,1,1,6,1,44,7,2993,2,5,1,2,7,"11:15:00",3,6,30,6,4,5,0,4,1,1,1,0,0,1,"NA","NA",0
11,0,16,0,8,0,0,0,0,0,1,1,1,31,6,NA,NA,NA,1,1,6,"17:50:00",4,6,30,6,4,6,0,1,1,1,1,0,0,1,"0","0",0
3,0,9,0,1,0,0,0,0,1,1,6,1,NA,NA,124,1,6,NA,1,6,"13:37:00",6,6,30,6,4,6,0,0,1,1,1,0,0,1,"5","1",0
9,0,18,0,8,0,0,0,0,2,1,6,1,40,7,4367,2,1,1,2,3,"15:05:00",3,6,30,3,4,6,0,0,1,1,1,0,0,1,"NA","NA",0
3,0,18,0,8,0,0,0,0,1,1,6,1,NA,NA,124,1,3,1,2,3,"15:05:00",3,6,30,3,4,6,0,0,1,1,1,0,0,1,"0","0",0
19,0,3,0,0,0,0,0,0,2,1,6,1,46,8,2287,2,1,1,2,4,"09:57:00",3,6,30,0,NA,NA,0,5,1,1,1,0,0,1,"NA","NA",0
3,0,18,0,0,0,0,0,0,1,1,6,1,27,6,49,1,1,1,2,4,"09:57:00",3,6,30,0,NA,NA,0,5,1,1,1,0,0,1,"0","0",0
9,0,12,0,0,0,0,0,0,3,1,6,1,63,9,1896,2,7,1,3,4,"16:30:00",6,6,30,0,NA,NA,0,0,1,1,1,0,0,1,"NA","NA",0
3,0,16,0,0,0,0,0,0,1,1,6,1,23,5,124,1,11,1,3,4,"16:30:00",6,6,30,0,NA,NA,0,0,1,1,1,0,0,1,"0","0",0
9,0,2,0,0,0,0,0,0,1,1,6,3,NA,NA,NA,NA,NA,NA,3,4,"16:30:00",6,6,30,0,NA,NA,0,0,1,1,1,0,0,1,"NA","NA",0
8,0,18,0,8,0,0,0,0,1,1,6,1,40,7,1910,2,5,1,2,2,"00:15:00",4,6,30,6,4,5,0,0,4,1,1,0,0,1,"0","0",0
8,0,18,0,8,0,0,0,0,1,1,6,1,40,7,1910,2,5,1,2,2,"00:15:00",4,6,30,6,4,5,0,0,4,1,1,0,0,1,"0","0",0
9,0,18,0,8,0,0,0,0,1,1,6,1,24,5,1600,1,11,1,2,2,"00:15:00",4,6,30,6,4,5,0,0,4,1,1,0,0,1,"NA","NA",0
11,0,18,0,8,0,0,0,0,4,1,1,1,48,8,NA,NA,NA,NA,1,1,"01:46:00",3,6,30,3,4,6,0,0,4,1,1,0,0,1,"5","1",0
1,0,18,0,8,0,0,0,0,1,1,6,1,47,8,NA,NA,NA,1,2,6,"18:45:00",3,6,30,3,4,6,0,0,1,1,1,0,0,1,"0","0",0
9,0,9,0,8,0,0,0,0,4,1,6,1,NA,NA,1368,1,3,1,2,6,"18:45:00",3,6,30,3,4,6,0,0,1,1,1,0,0,1,"NA","NA",0
9,0,9,0,8,0,0,0,0,1,1,6,1,49,8,1995,2,1,1,2,2,"21:35:00",5,1,30,2,4,6,0,0,4,1,1,0,0,1,"NA","NA",0
1,0,18,0,8,0,0,0,0,1,1,6,2,27,6,NA,NA,NA,1,2,2,"21:35:00",5,1,30,2,4,6,0,0,4,1,1,0,0,1,"0","0",0
9,0,7,0,8,0,0,0,0,4,1,6,1,24,5,1997,1,NA,NA,2,4,"21:51:00",3,6,30,3,4,3,0,0,4,1,1,0,0,1,"NA","NA",0
5,0,18,0,8,0,0,0,0,1,1,6,1,48,8,599,1,10,1,2,4,"21:51:00",3,6,30,3,4,3,0,0,4,1,1,0,0,1,"0","0",0
9,0,3,0,0,0,0,0,0,4,1,6,1,21,5,1956,2,3,1,2,6,"10:00:00",6,6,30,0,NA,NA,0,0,1,1,1,0,0,1,"0","0",0
9,0,1,0,0,0,0,0,0,2,1,6,1,NA,NA,2143,2,2,1,2,6,"10:00:00",6,6,30,0,NA,NA,0,0,1,1,1,0,0,1,"NA","NA",0
3,0,18,0,8,0,0,0,0,1,1,6,1,23,5,125,1,4,1,2,5,"15:50:00",3,6,30,3,2,5,0,5,1,1,1,0,0,1,"0","0",0
9,0,4,0,8,0,0,0,0,2,1,6,1,46,8,1968,2,7,1,2,5,"15:50:00",3,6,30,3,2,5,0,5,1,1,1,0,0,1,"NA","NA",0
9,0,18,0,8,0,0,0,0,1,1,6,1,62,9,1998,1,13,1,2,2,"19:00:00",5,6,30,6,4,6,0,0,1,1,1,0,0,1,"0","0",0
9,0,18,0,8,0,0,0,0,3,1,6,1,43,7,1360,1,8,1,2,2,"19:00:00",5,6,30,6,4,6,0,0,1,1,1,0,0,1,"NA","NA",0
9,0,18,0,8,0,4,0,0,4,1,6,1,51,8,1896,2,11,1,3,3,"17:30:00",6,6,30,3,4,6,0,0,1,1,1,0,0,1,"0","0",0
9,0,2,0,8,0,0,0,0,4,1,6,1,30,6,2143,2,3,1,3,3,"17:30:00",6,6,30,3,4,6,0,0,1,1,1,0,0,1,"NA","NA",0
9,0,2,0,8,0,0,0,0,4,1,6,1,NA,NA,1991,2,6,NA,3,3,"17:30:00",6,6,30,3,4,6,0,0,1,1,1,0,0,1,"NA","NA",0
3,0,18,0,8,0,0,0,0,3,1,6,1,38,7,NA,NA,NA,1,1,3,"14:03:00",5,1,30,2,4,6,0,0,1,1,1,0,0,1,"0","0",0
9,0,4,0,8,0,0,0,0,2,1,6,1,42,7,1600,1,10,1,2,4,"19:15:00",3,2,30,3,4,6,0,0,1,1,1,0,0,1,"NA","NA",0
3,0,18,0,8,0,0,0,0,1,1,6,1,51,8,124,1,2,1,2,4,"19:15:00",3,2,30,3,4,6,0,0,1,1,1,0,0,1,"0","0",0
9,0,12,0,1,0,0,0,0,3,1,6,1,21,5,1198,1,4,1,2,6,"16:10:00",6,6,30,3,4,6,0,0,1,1,1,0,0,1,"NA","NA",0
9,0,18,0,1,0,0,0,0,4,1,6,2,50,8,NA,NA,NA,1,2,6,"16:10:00",6,6,30,3,4,6,0,0,1,1,1,0,0,1,"0","0",0
5,0,18,0,0,0,0,0,0,1,1,6,1,38,7,656,1,6,1,3,6,"20:10:00",3,3,30,0,NA,NA,0,0,4,1,1,0,0,1,"0","0",0
19,0,6,0,0,0,0,0,0,0,1,1,1,34,6,2287,2,1,NA,3,6,"20:10:00",3,3,30,0,NA,NA,0,0,4,1,1,0,0,1,"NA","NA",0
9,0,3,0,0,0,0,0,0,1,1,6,1,23,5,5980,1,NA,1,3,6,"20:10:00",3,3,30,0,NA,NA,0,0,4,1,1,0,0,1,"NA","NA",0
11,0,18,0,0,0,0,0,0,4,1,1,1,54,8,4461,2,2,NA,1,7,"19:40:00",3,6,30,0,NA,NA,0,0,4,1,1,0,0,1,"9","9",0
3,0,18,0,8,0,0,0,0,1,1,6,1,17,4,125,1,5,1,2,1,"01:00:00",3,6,30,3,4,3,0,0,4,1,1,0,0,1,"0","0",0
9,0,9,0,8,0,0,0,0,3,1,6,1,47,8,1753,2,9,1,2,1,"01:00:00",3,6,30,3,4,3,0,0,4,1,1,0,0,1,"NA","NA",0
9,0,18,0,8,0,0,0,0,1,1,6,1,NA,NA,998,1,14,1,2,7,"21:39:00",3,6,30,3,2,5,0,5,4,1,1,0,0,1,"NA","NA",0
9,0,9,0,8,0,0,0,0,4,1,6,1,47,8,1999,1,8,1,2,7,"21:39:00",3,6,30,3,2,5,0,5,4,1,1,0,0,1,"0","0",0
9,0,9,0,8,0,0,0,0,1,1,6,1,49,8,2319,1,12,1,2,1,"11:45:00",4,6,30,3,4,5,0,0,1,1,1,0,0,1,"NA","NA",0
3,0,13,0,8,0,0,0,0,1,1,6,1,23,5,108,1,5,1,2,1,"11:45:00",4,6,30,3,4,5,0,0,1,1,1,0,0,1,"0","0",0
3,0,18,0,0,0,0,0,0,1,1,6,2,26,6,125,1,NA,1,2,4,"08:40:00",4,6,30,0,NA,NA,0,0,1,1,1,0,0,1,"0","0",0
9,0,3,0,0,0,0,0,0,2,1,6,2,NA,NA,NA,NA,NA,NA,2,4,"08:40:00",4,6,30,0,NA,NA,0,0,1,1,1,0,0,1,"NA","NA",0
8,0,2,0,8,0,0,0,0,2,1,6,1,36,7,2143,2,NA,1,2,2,"13:57:00",3,6,30,3,4,6,0,0,1,2,2,0,0,1,"0","0",0
90,0,4,0,8,0,0,0,0,1,1,6,1,30,6,NA,NA,NA,1,2,2,"13:57:00",3,6,30,3,4,6,0,0,1,2,2,0,0,1,"NA","NA",0
9,0,9,0,8,0,0,0,0,1,1,6,1,22,5,875,1,1,1,1,2,"16:09:00",3,6,30,3,2,5,0,5,1,2,2,0,0,1,"4","1",0
9,0,18,0,8,0,0,0,0,1,1,6,1,51,8,3628,2,8,1,2,4,"10:35:00",3,6,30,6,2,4,0,5,1,1,1,0,0,1,"NA","NA",0
9,0,3,0,8,0,0,0,0,2,1,6,1,52,8,1968,2,NA,1,2,4,"10:35:00",3,6,30,6,2,4,0,5,1,1,1,0,0,1,"0","0",0
9,0,11,0,8,0,0,0,0,4,1,6,1,24,5,1198,1,4,1,2,3,"17:05:00",3,6,30,3,2,6,0,5,1,1,1,0,0,1,"NA","NA",0
3,0,18,0,8,0,0,0,0,3,1,6,1,31,6,125,1,2,1,2,3,"17:05:00",3,6,30,3,2,6,0,5,1,1,1,0,0,1,"0","0",0
1,0,18,0,8,0,0,0,0,1,1,6,2,66,10,NA,NA,NA,1,2,4,"11:00:00",3,6,30,6,2,3,0,5,1,1,1,0,0,1,"0","0",0
21,0,13,0,8,0,0,0,0,4,1,1,1,45,7,7146,2,5,1,2,4,"11:00:00",3,6,30,6,2,3,0,5,1,1,1,0,0,1,"NA","NA",0
8,0,9,0,8,0,0,0,0,3,1,1,1,50,8,1997,2,5,1,2,4,"18:10:00",3,6,30,3,4,6,0,0,1,1,1,0,0,1,"NA","NA",0
5,0,13,0,8,0,0,0,0,1,1,6,1,43,7,471,1,NA,1,2,4,"18:10:00",3,6,30,3,4,6,0,0,1,1,1,0,0,1,"0","0",0
9,0,6,0,0,0,0,0,0,3,1,6,1,43,7,1794,1,9,1,2,3,"15:25:00",3,6,30,0,NA,NA,0,0,1,1,1,0,0,1,"NA","NA",0
5,0,18,0,0,0,0,0,0,1,1,6,1,34,6,1050,1,8,1,2,3,"15:25:00",3,6,30,0,NA,NA,0,0,1,1,1,0,0,1,"0","0",0
8,0,4,0,0,0,0,0,0,3,1,1,1,58,9,1398,1,NA,1,2,5,"19:00:00",6,6,30,0,NA,NA,0,0,1,1,1,0,0,1,"0","0",0
9,0,11,0,0,0,0,0,0,1,1,6,3,NA,NA,1299,1,15,NA,2,5,"19:00:00",6,6,30,0,NA,NA,0,0,1,1,1,0,0,1,"NA","NA",0
9,0,6,0,8,0,0,0,0,1,1,6,1,35,6,3993,1,3,1,2,5,"08:21:00",3,6,30,3,4,6,0,0,1,2,2,0,0,1,"NA","NA",0
1,0,18,0,8,0,0,0,0,1,1,6,2,25,5,NA,NA,NA,1,2,5,"08:21:00",3,6,30,3,4,6,0,0,1,2,2,0,0,1,"0","0",0
9,0,11,0,2,0,0,0,0,4,1,6,1,34,6,1339,1,5,1,2,5,"08:30:00",3,6,30,6,2,5,0,5,1,1,1,0,0,1,"NA","NA",0
3,0,18,0,2,0,0,0,0,3,1,6,1,24,5,124,1,14,1,2,5,"08:30:00",3,6,30,6,2,5,0,5,1,1,1,0,0,1,"0","0",0
1,0,18,0,8,0,0,0,0,1,1,6,1,26,6,NA,NA,NA,1,2,1,"18:21:00",5,6,30,3,4,6,0,4,1,1,1,0,0,1,"0","0",0
9,0,9,0,8,0,0,0,0,1,1,6,1,63,9,NA,NA,NA,1,2,1,"18:21:00",5,6,30,3,4,6,0,4,1,1,1,0,0,1,"NA","NA",0
8,0,9,0,8,0,0,0,0,4,1,1,1,54,8,1997,2,1,1,2,7,"18:40:00",3,6,30,3,4,5,0,0,1,1,1,0,0,1,"NA","NA",0
3,0,18,0,8,0,0,0,0,1,1,1,1,35,6,108,1,1,1,2,7,"18:40:00",3,6,30,3,4,5,0,0,1,1,1,0,0,1,"0","0",0
8,0,4,0,8,0,0,0,0,2,1,1,1,NA,NA,1598,1,2,1,2,1,"04:02:00",3,3,30,6,2,3,0,5,4,1,1,0,0,1,"0","0",0
8,0,4,0,8,0,0,0,0,2,1,1,1,NA,NA,1598,1,2,1,2,1,"04:02:00",3,3,30,6,2,3,0,5,4,1,1,0,0,1,"0","0",0
8,0,4,0,8,0,0,0,0,2,1,1,1,NA,NA,1598,1,2,1,2,1,"04:02:00",3,3,30,6,2,3,0,5,4,1,1,0,0,1,"0","0",0
8,0,4,0,8,0,0,0,0,1,1,6,1,43,7,2987,2,4,1,2,1,"04:02:00",3,3,30,6,2,3,0,5,4,1,1,0,0,1,"NA","NA",0
11,0,16,0,0,0,0,0,0,0,1,1,1,52,8,4462,2,9,1,1,7,"12:47:00",3,6,30,0,NA,NA,0,0,1,1,1,0,0,1,"0","0",0
9,0,18,0,8,0,0,0,0,4,1,6,2,37,7,1388,1,13,1,1,6,"09:20:00",6,6,30,3,4,6,0,0,1,1,1,0,0,1,"9","9",0
2,0,14,0,0,0,0,0,0,4,1,6,1,30,6,49,1,NA,1,2,1,"14:23:00",3,6,30,0,NA,NA,0,5,1,1,1,0,0,1,"0","0",0
